GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,ClassUtils,7,68,2,10,2,18,3,7,1,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,MemberUtils,17,31,8,8,2,9,7,5,2,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,FieldUtils,42,131,9,15,7,25,8,9,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,PropertySupport,54,178,4,20,10,34,5,20,1,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,IntrospectionError,4,5,0,0,2,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,FieldSupport,55,255,3,21,8,43,6,24,3,15
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,Introspection,3,156,0,10,2,30,1,9,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.introspection,MethodSupport,15,83,0,2,5,15,1,6,1,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,DeleteDelta,0,35,0,2,0,11,0,5,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,InsertDelta,1,48,1,3,0,12,1,5,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,DeltaComparator,2,26,1,3,1,8,1,4,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,ChangeDelta,1,69,1,5,0,17,1,6,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,DiffUtils,13,704,8,74,4,136,9,41,1,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,Patch,0,46,0,2,0,12,0,5,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,Delta.TYPE,21,39,0,0,1,7,2,2,2,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,Chunk,10,151,6,14,3,30,5,14,0,9
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.util.diff,Delta,18,111,11,15,5,28,9,11,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Assumptions,27,623,1,9,6,96,2,87,1,83
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,OffsetDateTimeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ObjectAssertFactory,0,8,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ByteArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractFloatArrayAssert,0,433,0,0,0,76,0,37,0,37
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractBooleanAssert,0,47,0,0,0,10,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LocalDateTimeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftProxies,0,65,0,0,0,11,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,UrlAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractClassAssert,4,239,0,0,1,39,1,19,1,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,IntArrayAssert,5,5,0,0,2,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AssertionsForInterfaceTypes,10,100,0,0,3,19,3,19,3,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractDateAssert.new ThreadLocal() {...},0,7,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,CharacterAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractListAssert,139,157,0,0,29,28,25,18,25,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,IterableSizeAssert,0,11,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractCharacterAssert,0,150,0,0,0,27,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractPathAssert,24,343,0,0,4,56,2,27,2,27
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,DoubleAssert,0,10,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractPredicateAssert,22,102,2,6,0,17,2,7,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ClassAssert,0,10,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ThrowableTypeAssert,0,57,0,0,0,13,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractFloatAssert,62,420,2,8,8,67,6,33,4,30
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6JUnitBDDSoftAssertions,13,0,0,0,3,0,3,0,3,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ComparatorFactory.new Comparator() {...},9,33,0,4,1,4,1,4,1,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,FactoryBasedNavigableListAssert,0,18,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractBigDecimalAssert,0,227,0,0,0,38,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractObjectArrayAssert,47,1296,1,17,9,213,7,99,6,91
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractOptionalIntAssert,23,56,4,4,0,15,4,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicIntegerFieldUpdaterAssert,0,19,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LongArrayAssert,5,5,0,0,2,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6AbstractBDDSoftAssertions,61,346,0,0,9,49,9,49,9,49
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractDoubleArrayAssert,0,433,0,0,0,76,0,37,0,37
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractBDDSoftAssertions,70,80,0,0,10,12,10,12,10,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,GenericComparableAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractOptionalAssert,50,182,6,10,4,43,8,19,2,17
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractIntArrayAssert,0,292,0,0,0,49,0,24,0,24
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ThrowableAssertAlternative,40,84,0,0,10,23,5,11,5,11
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,StringAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,DoublePredicateAssert,0,58,0,6,0,7,0,7,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6JUnitBDDSoftAssertions.new Statement() {...},17,0,0,0,5,0,2,0,2,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6AbstractStandardSoftAssertions,110,297,0,0,16,42,16,42,16,42
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ComparatorFactory,0,24,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,WithAssertions,247,260,0,0,88,90,76,85,76,85
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractAtomicReferenceAssert,8,20,0,2,1,5,0,3,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractFileAssert,4,263,0,2,1,42,1,21,1,20
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,IntPredicateAssert,0,58,0,6,0,7,0,7,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,WithAssumptions,236,0,0,0,78,0,78,0,78,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ListAssert,73,369,8,38,14,68,11,43,3,28
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractFutureAssert,0,56,0,0,0,11,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicBooleanAssert,12,41,0,2,2,11,1,5,1,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,FloatArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractShortAssert,60,287,0,0,8,47,4,22,4,22
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,CharArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6Assertions,523,15,0,0,137,3,124,3,124,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,InputStreamAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftAssertionError,0,71,0,4,0,15,0,6,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractIterableSizeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Fail,11,22,0,0,5,7,3,4,3,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractPredicateLikeAssert,14,67,0,4,2,16,0,7,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,BooleanAssert,10,5,2,0,2,2,2,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractOptionalLongAssert,23,54,4,4,0,14,4,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,FileAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftAssertionMapAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6BDDSoftAssertions,19,0,2,0,4,0,3,0,2,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftAssertions,3,26,0,2,2,7,0,4,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,IterableAssert.LazyIterable,0,33,0,4,0,12,0,5,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LongAssert,10,5,2,0,2,2,2,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractBigIntegerAssert,12,217,0,0,2,36,1,18,1,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,UriAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LongPredicateAssert,0,58,0,6,0,7,0,7,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractInstantAssert,18,267,0,16,3,53,0,31,0,23
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,OptionalLongAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ProxifyExtractingResult,11,60,3,5,3,14,2,6,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractCompletableFutureAssert,76,210,8,24,3,46,9,23,1,15
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractIterableAssert,203,1509,8,26,43,256,34,123,28,112
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,OffsetTimeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractCharSequenceAssert,23,567,0,0,4,94,3,46,3,46
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,OptionalAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractLongArrayAssert,0,292,0,0,0,49,0,24,0,24
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractCharArrayAssert,0,299,0,0,0,51,0,25,0,25
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractSoftAssertions,5,223,3,23,2,52,4,24,1,14
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,WritableAssertionInfo,20,110,6,4,2,28,5,16,2,14
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,CharSequenceAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LocalTimeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicIntegerArrayAssert,0,286,0,2,0,53,0,26,0,25
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Assumptions.AssumptionMethodInterceptor,0,24,0,4,0,7,0,4,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,MapSizeAssert,0,11,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,JUnitBDDSoftAssertions.new Statement() {...},0,17,0,0,0,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractByteAssert,0,347,0,0,0,55,0,26,0,26
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,JUnitSoftAssertions.new Statement() {...},0,17,0,0,0,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicIntegerAssert,24,275,0,4,5,48,1,17,1,15
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,JUnitSoftAssertions,0,9,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,OptionalDoubleAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractByteArrayAssert,0,471,0,0,0,75,0,37,0,37
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ShortArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6JUnitSoftAssertions,0,9,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AutoCloseableBDDSoftAssertions,0,6,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractLocalDateTimeAssert,22,440,7,39,3,77,7,48,0,32
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,IterableAssert,89,339,8,30,17,63,14,34,6,23
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicReferenceArrayAssert,66,1165,1,17,13,201,9,92,8,84
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractDateAssert,107,979,0,18,16,163,8,90,8,81
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ShortAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicLongFieldUpdaterAssert,0,19,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractUriAssert,13,232,0,0,2,37,1,18,1,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicStampedReferenceAssert,7,26,1,1,0,7,1,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ComparatorFactory.new Comparator() {...},9,33,0,4,1,4,1,4,1,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Java6SoftAssertions,19,0,2,0,5,0,3,0,2,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicReferenceAssert,12,43,0,4,2,10,0,5,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ThrowableAssert,19,13,0,0,9,6,2,2,2,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicLongArrayAssert,0,286,0,2,0,53,0,26,0,25
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,Assertions,62,488,0,0,24,155,17,145,17,145
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractMapSizeAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,BooleanArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractLocalDateAssert,18,287,0,18,3,53,0,32,0,23
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicReferenceFieldUpdaterAssert,0,18,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,JUnitBDDSoftAssertions,0,13,0,0,0,3,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractAssert,5,623,0,16,2,128,1,64,1,56
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,CompletableFutureAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ErrorCollector,0,103,0,10,0,25,0,13,0,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftAssertionPredicateAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicLongAssert,24,275,0,4,5,48,1,17,1,15
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,FloatAssert,0,10,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,InstantAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftProxies.CollectErrorsOrCreateExtractedProxy,21,86,0,18,1,12,2,17,2,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractInputStreamAssert,13,21,0,0,2,5,1,2,1,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,MapAssert,0,50,0,0,0,11,0,10,0,10
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AtomicMarkableReferenceAssert,12,34,2,2,0,10,2,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,DateAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,BigDecimalAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractUrlAssert,13,230,0,0,2,37,1,18,1,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,BDDAssertions,111,148,0,0,37,48,37,48,37,48
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ObjectArrayAssert,5,5,0,0,2,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,PathAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractComparableAssert,0,153,0,0,0,27,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,DoubleArrayAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,SoftAssertionClassAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractBooleanArrayAssert,0,282,0,0,0,47,0,24,0,24
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractIntegerAssert,60,287,0,0,8,47,4,22,4,22
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,HamcrestCondition,0,29,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,AbstractThrowableAssert,0,225,0,4,0,37,0,20,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,BDDSoftAssertions,0,19,0,2,0,4,0,3,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,LocalDateAssert,0,5,0,0,0,2,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/main/java",org.assertj.core.api,ObjectAssert,9,5,2,0,2,2,2,1,1,1
